image_id,label_idx,label_name,pred_idx,pred_name,method,insertion_auc,deletion_auc,faithfulness
ADI-TCGA-CDAKCGRC.tif,0,ADI,0,ADI,gradcam,0.8869692824874075,0.8856435946375132,0.001325687849894286
ADI-TCGA-KIMGQMMV.tif,0,ADI,5,MUS,gradcam,0.060601895024301466,0.024820152097090615,0.035781742927210855
ADI-TCGA-DMARMGYG.tif,0,ADI,0,ADI,gradcam,0.9038115162681788,0.8810816955566406,0.022729820711538173
ADI-TCGA-IINMMNWI.tif,0,ADI,0,ADI,gradcam,0.8878398290323094,0.885986142139882,0.0018536868924273753
ADI-TCGA-EDSHLVGP.tif,0,ADI,0,ADI,gradcam,0.9001987996278332,0.8074594238959253,0.09273937573190794
ADI-TCGA-GKLWYTMF.tif,0,ADI,5,MUS,gradcam,0.08359820030629636,0.011326405019499363,0.072271795286797
ADI-TCGA-HWPKGLLD.tif,0,ADI,0,ADI,gradcam,0.8752967352932319,0.8944093921594324,-0.01911265686620045
ADI-TCGA-GPCDEESK.tif,0,ADI,0,ADI,gradcam,0.8362962771649471,0.8475909951888024,-0.011294718023855288
ADI-TCGA-WKESVTRS.tif,0,ADI,0,ADI,gradcam,0.8642763016233221,0.8173740405403078,0.04690226108301432
ADI-TCGA-KGWISITI.tif,0,ADI,0,ADI,gradcam,0.9190631208801642,0.8315881923399865,0.08747492854017769
ADI-TCGA-FGDYWLNA.tif,0,ADI,0,ADI,gradcam,0.8390610796352849,0.8759193928353489,-0.03685831320006405
ADI-TCGA-CQLFLFQF.tif,0,ADI,0,ADI,gradcam,0.8487005148408934,0.7907887860201299,0.05791172882076345
ADI-TCGA-ALLCGEAG.tif,0,ADI,0,ADI,gradcam,0.8842200502892956,0.8617982917092741,0.02242175858002149
ADI-TCGA-VCATHNMW.tif,0,ADI,0,ADI,gradcam,0.8635571183729917,0.8923778597824276,-0.028820741409435913
ADI-TCGA-SPVPYAHD.tif,0,ADI,0,ADI,gradcam,0.8958472172496841,0.891825078409165,0.004022138840519052
ADI-TCGA-QKGCVNPI.tif,0,ADI,0,ADI,gradcam,0.8746156653482466,0.6626582559011877,0.211957409447059
ADI-TCGA-RRFVVHVV.tif,0,ADI,0,ADI,gradcam,0.8769789662864059,0.7348917122371493,0.1420872540492566
ADI-TCGA-HSYWIFQE.tif,0,ADI,0,ADI,gradcam,0.8999366383114829,0.9127970618568361,-0.012860423545353217
ADI-TCGA-YQLMLGPQ.tif,0,ADI,0,ADI,gradcam,0.9036962056439369,0.7843099260888994,0.11938627955503756
ADI-TCGA-EKGIPQEQ.tif,0,ADI,0,ADI,gradcam,0.8608602818613873,0.9046694676391782,-0.043809185777790915
ADI-TCGA-GIVHEYVM.tif,0,ADI,0,ADI,gradcam,0.8874731529387645,0.6252011822909117,0.2622719706478528
ADI-TCGA-FWYSDVRT.tif,0,ADI,0,ADI,gradcam,0.939146893513389,0.7403335073869676,0.1988133861264214
ADI-TCGA-HWNCGYQE.tif,0,ADI,0,ADI,gradcam,0.90281257186085,0.8703015017323196,0.032511070128530384
ADI-TCGA-NSSGRKTF.tif,0,ADI,0,ADI,gradcam,0.913431691196747,0.8294332777895033,0.08399841340724379
ADI-TCGA-TYVEINHA.tif,0,ADI,0,ADI,gradcam,0.9096648981864565,0.8776335558108986,0.032031342375557825
ADI-TCGA-NFGCDRTW.tif,0,ADI,0,ADI,gradcam,0.8688630649261176,0.8499566967226565,0.018906368203461144
ADI-TCGA-HKEEYTAC.tif,0,ADI,0,ADI,gradcam,0.8938113838341086,0.9253207796625792,-0.031509395828470566
ADI-TCGA-KWPFSIVG.tif,0,ADI,0,ADI,gradcam,0.8707557348627596,0.8532117239199578,0.01754401094280178
ADI-TCGA-FNDICFPT.tif,0,ADI,0,ADI,gradcam,0.9050266521750019,0.8033395213074982,0.1016871308675037
ADI-TCGA-NLRTACEF.tif,0,ADI,0,ADI,gradcam,0.9051781388348901,0.7478269002959133,0.1573512385389768
ADI-TCGA-CQIWCVFN.tif,0,ADI,0,ADI,gradcam,0.8691441103699618,0.682976806331426,0.18616730403853576
