image_id,label_idx,label_name,pred_idx,pred_name,method,insertion_auc,deletion_auc,faithfulness
ADI-TCGA-CDAKCGRC.tif,0,ADI,0,ADI,integrated_gradients,0.7030422582803294,0.7978589911384917,-0.09481673285816228
ADI-TCGA-KIMGQMMV.tif,0,ADI,0,ADI,integrated_gradients,0.40235550362849604,0.9166321138197964,-0.5142766101913003
ADI-TCGA-DMARMGYG.tif,0,ADI,0,ADI,integrated_gradients,0.4414683310943655,0.8863339548987278,-0.4448656238043623
ADI-TCGA-IINMMNWI.tif,0,ADI,0,ADI,integrated_gradients,0.4576917610014789,0.8915159282016974,-0.43382416720021855
ADI-TCGA-EDSHLVGP.tif,0,ADI,0,ADI,integrated_gradients,0.43288528471952303,0.6824546155658028,-0.24956933084627975
ADI-TCGA-GKLWYTMF.tif,0,ADI,0,ADI,integrated_gradients,0.37765412971901235,0.8044721841368301,-0.4268180544178177
ADI-TCGA-HWPKGLLD.tif,0,ADI,0,ADI,integrated_gradients,0.4678374905890087,0.8997554240642058,-0.43191793347519714
ADI-TCGA-GPCDEESK.tif,0,ADI,0,ADI,integrated_gradients,0.4336209691199474,0.7911000398090983,-0.35747907068915086
ADI-TCGA-WKESVTRS.tif,0,ADI,0,ADI,integrated_gradients,0.4512120823562145,0.7463620022252145,-0.295149919869
ADI-TCGA-KGWISITI.tif,0,ADI,0,ADI,integrated_gradients,0.6384049500315451,0.8663648714519513,-0.22795992142040622
ADI-TCGA-FGDYWLNA.tif,0,ADI,0,ADI,integrated_gradients,0.5730675064632669,0.8309815205410996,-0.25791401407783277
ADI-TCGA-CQLFLFQF.tif,0,ADI,0,ADI,integrated_gradients,0.41693526899034616,0.8052176719227283,-0.38828240293238214
ADI-TCGA-ALLCGEAG.tif,0,ADI,0,ADI,integrated_gradients,0.4340639270085376,0.8598409976541007,-0.42577707064556314
ADI-TCGA-VCATHNMW.tif,0,ADI,0,ADI,integrated_gradients,0.36356428320985285,0.884541931248823,-0.5209776480389701
ADI-TCGA-SPVPYAHD.tif,0,ADI,0,ADI,integrated_gradients,0.5259005793649704,0.9390023879472574,-0.41310180858228707
ADI-TCGA-QKGCVNPI.tif,0,ADI,0,ADI,integrated_gradients,0.4445450405144947,0.8846299019687286,-0.44008486145423387
ADI-TCGA-RRFVVHVV.tif,0,ADI,0,ADI,integrated_gradients,0.5055868729762734,0.8250343200842327,-0.31944744710795936
ADI-TCGA-HSYWIFQE.tif,0,ADI,0,ADI,integrated_gradients,0.4345385473297211,0.8691680238464323,-0.43462947651671124
ADI-TCGA-YQLMLGPQ.tif,0,ADI,0,ADI,integrated_gradients,0.49813229925581254,0.8700225868656707,-0.37189028760985815
ADI-TCGA-EKGIPQEQ.tif,0,ADI,0,ADI,integrated_gradients,0.42260277420631603,0.8755824387770554,-0.4529796645707394
ADI-TCGA-GIVHEYVM.tif,0,ADI,0,ADI,integrated_gradients,0.5450809324276634,0.8535881710912508,-0.3085072386635874
ADI-TCGA-FWYSDVRT.tif,0,ADI,0,ADI,integrated_gradients,0.3785115420725197,0.8523281034138926,-0.47381656134137295
ADI-TCGA-HWNCGYQE.tif,0,ADI,0,ADI,integrated_gradients,0.42367635819595306,0.9144240707064455,-0.49074771251049243
ADI-TCGA-NSSGRKTF.tif,0,ADI,0,ADI,integrated_gradients,0.6877489382959903,0.8876571458250692,-0.1999082075290789
ADI-TCGA-TYVEINHA.tif,0,ADI,0,ADI,integrated_gradients,0.8129040769452694,0.8381841396259552,-0.025280062680685722
ADI-TCGA-NFGCDRTW.tif,0,ADI,0,ADI,integrated_gradients,0.6477423646586248,0.797901182181522,-0.15015881752289717
ADI-TCGA-HKEEYTAC.tif,0,ADI,0,ADI,integrated_gradients,0.7259734621609096,0.7917889742691478,-0.06581551210823822
ADI-TCGA-KWPFSIVG.tif,0,ADI,0,ADI,integrated_gradients,0.6630088478536345,0.813252420937497,-0.1502435730838625
ADI-TCGA-FNDICFPT.tif,0,ADI,0,ADI,integrated_gradients,0.42242839871090837,0.8881391757864914,-0.465710777075583
ADI-TCGA-NLRTACEF.tif,0,ADI,0,ADI,integrated_gradients,0.3275879135535797,0.7027208536815307,-0.375132940127951
ADI-TCGA-CQIWCVFN.tif,0,ADI,0,ADI,integrated_gradients,0.5676928436220623,0.8754841283230054,-0.3077912847009431
ADI-TCGA-TIIWPMEV.tif,0,ADI,0,ADI,integrated_gradients,0.45951055161189286,0.8880614795802103,-0.42855092796831745
ADI-TCGA-ECCCPIIQ.tif,0,ADI,0,ADI,integrated_gradients,0.5626406979985769,0.8100358494311514,-0.2473951514325745
ADI-TCGA-NCLPTEHA.tif,0,ADI,0,ADI,integrated_gradients,0.29917536229244435,0.5432120134330762,-0.2440366511406319
ADI-TCGA-WHLMWLMY.tif,0,ADI,0,ADI,integrated_gradients,0.5484857029450358,0.903782208054181,-0.3552965051091451
ADI-TCGA-KDFCMSSW.tif,0,ADI,0,ADI,integrated_gradients,0.41714444586541505,0.7654763116057438,-0.34833186574032876
ADI-TCGA-CTMHNCGF.tif,0,ADI,0,ADI,integrated_gradients,0.5169950655836146,0.7699733556176943,-0.2529782900340797
ADI-TCGA-CWEYLQIG.tif,0,ADI,0,ADI,integrated_gradients,0.5486152909364319,0.7922089759724622,-0.2435936850360303
ADI-TCGA-IMSLHTKV.tif,0,ADI,0,ADI,integrated_gradients,0.49496919914963655,0.8886720470558793,-0.39370284790624277
ADI-TCGA-WDVYVGRP.tif,0,ADI,0,ADI,integrated_gradients,0.5768306541140191,0.8945166177894862,-0.3176859636754671
ADI-TCGA-DFGTTFYR.tif,0,ADI,0,ADI,integrated_gradients,0.46934671149821955,0.7965070120267047,-0.32716030052848516
ADI-TCGA-HTCGCHQM.tif,0,ADI,0,ADI,integrated_gradients,0.2862464832642581,0.7280156618611363,-0.4417691785968782
ADI-TCGA-KRYNMWGT.tif,0,ADI,0,ADI,integrated_gradients,0.5509318261512091,0.8215173560309631,-0.27058552987975404
ADI-TCGA-KNVQACML.tif,0,ADI,0,ADI,integrated_gradients,0.4791983845568029,0.9226635363044626,-0.4434651517476597
ADI-TCGA-QFEWYLAR.tif,0,ADI,0,ADI,integrated_gradients,0.5827579489792697,0.745463640725793,-0.16270569174652327
ADI-TCGA-LGSEAKTN.tif,0,ADI,0,ADI,integrated_gradients,0.4737619826046284,0.7883334650144389,-0.31457148240981053
ADI-TCGA-EIIVADWP.tif,0,ADI,0,ADI,integrated_gradients,0.36729081004858016,0.7747162331336587,-0.4074254230850785
ADI-TCGA-LHWSPAAH.tif,0,ADI,0,ADI,integrated_gradients,0.45621826607151894,0.8860893981029221,-0.42987113203140315
ADI-TCGA-NHCYMFVP.tif,0,ADI,0,ADI,integrated_gradients,0.5148835118883289,0.872397403364157,-0.3575138914758281
ADI-TCGA-KLSCVGHC.tif,0,ADI,0,ADI,integrated_gradients,0.24492448626784608,0.8376138887017441,-0.592689402433898
BACK-TCGA-ECSSYIMF.tif,1,BACK,1,BACK,integrated_gradients,0.9964476376771927,0.9908460521697998,0.00560158550739287
