image_id,label_idx,label_name,pred_idx,pred_name,method,insertion_auc,deletion_auc,faithfulness
ADI-TCGA-CDAKCGRC.tif,0,ADI,0,ADI,integrated_gradients,0.08984795678377851,0.5165803654024785,-0.42673240861870004
ADI-TCGA-KIMGQMMV.tif,0,ADI,0,ADI,integrated_gradients,0.1406633932731347,0.013788321184401866,0.12687507208873283
ADI-TCGA-DMARMGYG.tif,0,ADI,0,ADI,integrated_gradients,0.3532955033196776,0.4663520683761453,-0.11305656505646772
ADI-TCGA-IINMMNWI.tif,0,ADI,0,ADI,integrated_gradients,0.3438140249695425,0.705699372511299,-0.3618853475417565
ADI-TCGA-EDSHLVGP.tif,0,ADI,0,ADI,integrated_gradients,0.03522337197209709,0.02906017953864648,0.006163192433450607
ADI-TCGA-GKLWYTMF.tif,0,ADI,0,ADI,integrated_gradients,0.15275365024303023,0.6618054634085274,-0.5090518131654972
ADI-TCGA-HWPKGLLD.tif,0,ADI,0,ADI,integrated_gradients,0.3095510362826463,0.7229396730352892,-0.41338863675264287
ADI-TCGA-GPCDEESK.tif,0,ADI,0,ADI,integrated_gradients,0.28040935689045,0.6543398870491365,-0.3739305301586865
ADI-TCGA-WKESVTRS.tif,0,ADI,0,ADI,integrated_gradients,0.362114395813769,0.6164567975346289,-0.2543424017208599
ADI-TCGA-KGWISITI.tif,0,ADI,0,ADI,integrated_gradients,0.3795634590494592,0.5737241019787325,-0.19416064292927326
ADI-TCGA-FGDYWLNA.tif,0,ADI,0,ADI,integrated_gradients,0.2203140501400048,0.5093476979949628,-0.289033647854958
ADI-TCGA-CQLFLFQF.tif,0,ADI,0,ADI,integrated_gradients,0.4504808363095072,0.4448399609644548,0.005640875345052421
ADI-TCGA-ALLCGEAG.tif,0,ADI,0,ADI,integrated_gradients,0.2451167336241633,0.6885973360799835,-0.4434806024558202
ADI-TCGA-VCATHNMW.tif,0,ADI,0,ADI,integrated_gradients,0.20018376081781752,0.7430298024645889,-0.5428460416467714
ADI-TCGA-SPVPYAHD.tif,0,ADI,0,ADI,integrated_gradients,0.238607096643027,0.4850596523941203,-0.2464525557510933
