image_id,label_idx,label_name,pred_idx,pred_name,method,insertion_auc,deletion_auc,faithfulness
ADI-TCGA-CDAKCGRC.tif,0,ADI,0,ADI,gradcam,0.7461919458193005,0.32479334227740764,0.42139860354189285
ADI-TCGA-KIMGQMMV.tif,0,ADI,0,ADI,gradcam,0.960472135754535,0.12675965849310158,0.8337124772614335
ADI-TCGA-DMARMGYG.tif,0,ADI,0,ADI,gradcam,0.8509717071452179,0.481835451181978,0.36913625596323985
ADI-TCGA-IINMMNWI.tif,0,ADI,0,ADI,gradcam,0.8531433717114851,0.2589461124164518,0.5941972592950333
ADI-TCGA-EDSHLVGP.tif,0,ADI,0,ADI,gradcam,0.5617149790929398,0.17005588220548815,0.3916590968874516
ADI-TCGA-GKLWYTMF.tif,0,ADI,0,ADI,gradcam,0.8024986307229847,0.23002028132672422,0.5724783493962604
ADI-TCGA-HWPKGLLD.tif,0,ADI,0,ADI,gradcam,0.7771669088676572,0.32476180403144095,0.4524051048362162
ADI-TCGA-GPCDEESK.tif,0,ADI,0,ADI,gradcam,0.8675304974085885,0.30776232355739924,0.5597681738511893
ADI-TCGA-WKESVTRS.tif,0,ADI,0,ADI,gradcam,0.7053117945988198,0.4780721037881449,0.22723969081067485
ADI-TCGA-KGWISITI.tif,0,ADI,0,ADI,gradcam,0.7722655437269714,0.2996111614070832,0.4726543823198882
ADI-TCGA-FGDYWLNA.tif,0,ADI,0,ADI,gradcam,0.7736260231601774,0.4463100923784077,0.3273159307817697
ADI-TCGA-CQLFLFQF.tif,0,ADI,0,ADI,gradcam,0.8649885796417947,0.4409271228499711,0.42406145679182355
ADI-TCGA-ALLCGEAG.tif,0,ADI,0,ADI,gradcam,0.7322724934539291,0.062095448098843924,0.6701770453550852
ADI-TCGA-VCATHNMW.tif,0,ADI,0,ADI,gradcam,0.8961134781001602,0.1531872928654775,0.7429261852346827
ADI-TCGA-SPVPYAHD.tif,0,ADI,0,ADI,gradcam,0.810307141749654,0.30193260804284366,0.5083745337068104
ADI-TCGA-QKGCVNPI.tif,0,ADI,0,ADI,gradcam,0.8343030226160773,0.40055697061121454,0.4337460520048627
ADI-TCGA-RRFVVHVV.tif,0,ADI,0,ADI,gradcam,0.6255179139174288,0.15820957688614726,0.4673083370312816
ADI-TCGA-HSYWIFQE.tif,0,ADI,0,ADI,gradcam,0.8217746636871016,0.27533042163937366,0.546444242047728
ADI-TCGA-YQLMLGPQ.tif,0,ADI,0,ADI,gradcam,0.7757225528679556,0.3301347003830597,0.44558785248489585
ADI-TCGA-EKGIPQEQ.tif,0,ADI,0,ADI,gradcam,0.8618577057274524,0.23224776531686073,0.6296099404105916
ADI-TCGA-GIVHEYVM.tif,0,ADI,0,ADI,gradcam,0.837084856131987,0.44799415068002424,0.3890907054519628
ADI-TCGA-FWYSDVRT.tif,0,ADI,0,ADI,gradcam,0.8862207862129434,0.29117476999992503,0.5950460162130184
ADI-TCGA-HWNCGYQE.tif,0,ADI,0,ADI,gradcam,0.9025721314945259,0.21035468366695567,0.6922174478275702
ADI-TCGA-NSSGRKTF.tif,0,ADI,0,ADI,gradcam,0.7871403076325076,0.23589274125057277,0.5512475663819348
ADI-TCGA-TYVEINHA.tif,0,ADI,0,ADI,gradcam,0.794096126362565,0.5784128620888805,0.21568326427368445
ADI-TCGA-NFGCDRTW.tif,0,ADI,0,ADI,gradcam,0.8334317476022988,0.4097432419937104,0.42368850560858834
ADI-TCGA-HKEEYTAC.tif,0,ADI,0,ADI,gradcam,0.71817347350996,0.5563138675293885,0.16185960598057147
ADI-TCGA-KWPFSIVG.tif,0,ADI,0,ADI,gradcam,0.8367572841967922,0.3680582965817302,0.46869898761506196
ADI-TCGA-FNDICFPT.tif,0,ADI,0,ADI,gradcam,0.7993016276630805,0.2630197678448167,0.5362818598182639
ADI-TCGA-NLRTACEF.tif,0,ADI,0,ADI,gradcam,0.842386479030829,0.25184515596134593,0.590541323069483
ADI-TCGA-CQIWCVFN.tif,0,ADI,0,ADI,gradcam,0.7570265707111684,0.21391509172739456,0.5431114789837739
ADI-TCGA-TIIWPMEV.tif,0,ADI,0,ADI,gradcam,0.8679458877901198,0.2424928279593587,0.6254530598307612
ADI-TCGA-ECCCPIIQ.tif,0,ADI,0,ADI,gradcam,0.8279293644020799,0.2918727407651022,0.5360566236369777
ADI-TCGA-NCLPTEHA.tif,0,ADI,0,ADI,gradcam,0.6215584268153179,0.05093525985314045,0.5706231669621775
ADI-TCGA-WHLMWLMY.tif,0,ADI,0,ADI,gradcam,0.8989614510396495,0.18182452348642983,0.7171369275532197
ADI-TCGA-KDFCMSSW.tif,0,ADI,0,ADI,gradcam,0.8162521091790405,0.3644066862191539,0.45184542295988656
ADI-TCGA-CTMHNCGF.tif,0,ADI,0,ADI,gradcam,0.7567435929464409,0.26740644595818597,0.4893371469882549
ADI-TCGA-CWEYLQIG.tif,0,ADI,0,ADI,gradcam,0.8537190337770153,0.2596232184162363,0.5940958153607789
ADI-TCGA-IMSLHTKV.tif,0,ADI,0,ADI,gradcam,0.8331944313523127,0.12844770428724586,0.7047467270650669
ADI-TCGA-WDVYVGRP.tif,0,ADI,0,ADI,gradcam,0.8574901765922549,0.200628415979445,0.6568617606128099
ADI-TCGA-DFGTTFYR.tif,0,ADI,0,ADI,gradcam,0.8254494586883812,0.4336196171119809,0.3918298415764003
ADI-TCGA-HTCGCHQM.tif,0,ADI,0,ADI,gradcam,0.761836524491664,0.307192374651786,0.45464414983987794
ADI-TCGA-KRYNMWGT.tif,0,ADI,0,ADI,gradcam,0.898557502134354,0.23610063594358507,0.6624568661907689
ADI-TCGA-KNVQACML.tif,0,ADI,0,ADI,gradcam,0.8199610226153162,0.24350648618768903,0.5764545364276272
ADI-TCGA-QFEWYLAR.tif,0,ADI,0,ADI,gradcam,0.8605400340299822,0.2710792248276994,0.5894608092022828
ADI-TCGA-LGSEAKTN.tif,0,ADI,0,ADI,gradcam,0.946974535509944,0.10122646481264383,0.8457480706973002
ADI-TCGA-EIIVADWP.tif,0,ADI,0,ADI,gradcam,0.9249511693324894,0.11419505510013547,0.8107561142323539
ADI-TCGA-LHWSPAAH.tif,0,ADI,0,ADI,gradcam,0.7706270033901091,0.13632202533772217,0.634304978052387
ADI-TCGA-NHCYMFVP.tif,0,ADI,0,ADI,gradcam,0.8511281095858431,0.16465278778458012,0.6864753218012629
ADI-TCGA-KLSCVGHC.tif,0,ADI,0,ADI,gradcam,0.7972355432936455,0.23514135123696175,0.5620941920566838
BACK-TCGA-ECSSYIMF.tif,1,BACK,1,BACK,gradcam,0.977380154132843,0.5656006956845522,0.4117794584482908
BACK-TCGA-TANSPCFL.tif,1,BACK,1,BACK,gradcam,0.9794358652830123,0.9804431873559951,-0.0010073220729828192
BACK-TCGA-AEETAART.tif,1,BACK,1,BACK,gradcam,0.9518699526786805,0.7594360071420668,0.19243394553661364
BACK-TCGA-WDMRMFAQ.tif,1,BACK,1,BACK,gradcam,0.8772096383571625,0.9250379918143155,-0.04782835345715297
BACK-TCGA-HMTCTFAL.tif,1,BACK,1,BACK,gradcam,0.9236155450344086,0.7702681155502796,0.15334742948412894
BACK-TCGA-WLIGWSTD.tif,1,BACK,1,BACK,gradcam,0.9471182006597518,0.6038803786039353,0.34323782205581654
BACK-TCGA-ECTFLQLS.tif,1,BACK,1,BACK,gradcam,0.9224656492471696,0.6170240880548955,0.30544156119227406
BACK-TCGA-TTSCPIWT.tif,1,BACK,1,BACK,gradcam,0.9636134272813797,0.8913189101219178,0.07229451715946189
BACK-TCGA-VHNPRSYD.tif,1,BACK,1,BACK,gradcam,0.9833026671409607,0.9828206175565719,0.0004820495843887995
