image_id,label_idx,label_name,pred_idx,pred_name,method,insertion_auc,deletion_auc,faithfulness
ADI-TCGA-CDAKCGRC.tif,0,ADI,0,ADI,generic_attention,0.9121848895306175,0.4376730222730839,0.4745118672575336
ADI-TCGA-KIMGQMMV.tif,0,ADI,0,ADI,generic_attention,0.958382072494278,0.019644403560523643,0.9387376689337543
ADI-TCGA-DMARMGYG.tif,0,ADI,0,ADI,generic_attention,0.9244591032947937,0.4475958810394513,0.47686322225534244
ADI-TCGA-IINMMNWI.tif,0,ADI,0,ADI,generic_attention,0.9520455165064776,0.2580332443403313,0.6940122721661464
ADI-TCGA-EDSHLVGP.tif,0,ADI,0,ADI,generic_attention,0.5146854110925778,0.04494791795543279,0.469737493137145
ADI-TCGA-GKLWYTMF.tif,0,ADI,0,ADI,generic_attention,0.9412078510849824,0.2899791689487756,0.6512286821362068
ADI-TCGA-HWPKGLLD.tif,0,ADI,0,ADI,generic_attention,0.9206129786856764,0.46161737400223507,0.4589956046834413
ADI-TCGA-GPCDEESK.tif,0,ADI,0,ADI,generic_attention,0.8815258984593675,0.5095006652805023,0.37202523317886516
ADI-TCGA-WKESVTRS.tif,0,ADI,0,ADI,generic_attention,0.9330942360099289,0.5986354498163564,0.3344587861935725
ADI-TCGA-KGWISITI.tif,0,ADI,0,ADI,generic_attention,0.9452902002897827,0.31693190063786464,0.6283582996519181
ADI-TCGA-FGDYWLNA.tif,0,ADI,0,ADI,generic_attention,0.932938090477037,0.247580280592083,0.685357809884954
ADI-TCGA-CQLFLFQF.tif,0,ADI,0,ADI,generic_attention,0.9621627230773447,0.37986345983925274,0.582299263238092
ADI-TCGA-ALLCGEAG.tif,0,ADI,0,ADI,generic_attention,0.9508731478125264,0.4490166616118222,0.5018564862007042
ADI-TCGA-VCATHNMW.tif,0,ADI,0,ADI,generic_attention,0.9513165354022203,0.28647178640705534,0.664844748995165
ADI-TCGA-SPVPYAHD.tif,0,ADI,0,ADI,generic_attention,0.8986989886567608,0.3193333213130245,0.5793656673437363
ADI-TCGA-QKGCVNPI.tif,0,ADI,0,ADI,generic_attention,0.6897161923717794,0.190120389747608,0.49959580262417136
ADI-TCGA-RRFVVHVV.tif,0,ADI,0,ADI,generic_attention,0.960203755055045,0.4610978951098514,0.4991058599451936
ADI-TCGA-HSYWIFQE.tif,0,ADI,0,ADI,generic_attention,0.9469691260583931,0.31830226518475685,0.6286668608736363
ADI-TCGA-YQLMLGPQ.tif,0,ADI,0,ADI,generic_attention,0.8770736647276499,0.4267426448968763,0.4503310198307736
ADI-TCGA-EKGIPQEQ.tif,0,ADI,0,ADI,generic_attention,0.9383723039319739,0.206530497631029,0.7318418063009449
ADI-TCGA-GIVHEYVM.tif,0,ADI,0,ADI,generic_attention,0.9368576572288293,0.556875690779416,0.3799819664494133
ADI-TCGA-FWYSDVRT.tif,0,ADI,0,ADI,generic_attention,0.9598646139421908,0.1992621202848386,0.7606024936573522
ADI-TCGA-HWNCGYQE.tif,0,ADI,0,ADI,generic_attention,0.9765744236818864,0.3184443137976632,0.6581301098842232
ADI-TCGA-NSSGRKTF.tif,0,ADI,0,ADI,generic_attention,0.9385455525084397,0.31453409946552713,0.6240114530429126
ADI-TCGA-TYVEINHA.tif,0,ADI,0,ADI,generic_attention,0.8981769650985371,0.3219839601847344,0.5761930049138027
ADI-TCGA-NFGCDRTW.tif,0,ADI,0,ADI,generic_attention,0.8699503008786996,0.572708520841843,0.29724178003685664
ADI-TCGA-HKEEYTAC.tif,0,ADI,0,ADI,generic_attention,0.9620833509281511,0.31402199783813556,0.6480613530900156
ADI-TCGA-KWPFSIVG.tif,0,ADI,0,ADI,generic_attention,0.9688909027478803,0.5072601679779473,0.461630734769933
ADI-TCGA-FNDICFPT.tif,0,ADI,0,ADI,generic_attention,0.9283560386017051,0.40806578350195194,0.5202902550997532
ADI-TCGA-NLRTACEF.tif,0,ADI,0,ADI,generic_attention,0.9394803631330433,0.4984462129024905,0.44103415023055276
ADI-TCGA-CQIWCVFN.tif,0,ADI,0,ADI,generic_attention,0.9427547771119134,0.14251546223618788,0.8002393148757254
ADI-TCGA-TIIWPMEV.tif,0,ADI,0,ADI,generic_attention,0.9500431822711106,0.35230876569708924,0.5977344165740214
ADI-TCGA-ECCCPIIQ.tif,0,ADI,0,ADI,generic_attention,0.9707142926359665,0.6322908970163553,0.3384233956196112
ADI-TCGA-NCLPTEHA.tif,0,ADI,0,ADI,generic_attention,0.8023525636338309,0.055360532520717244,0.7469920311131136
ADI-TCGA-WHLMWLMY.tif,0,ADI,0,ADI,generic_attention,0.9648002715689654,0.28452117525492215,0.6802790963140433
ADI-TCGA-KDFCMSSW.tif,0,ADI,0,ADI,generic_attention,0.9396827878600015,0.39604897508615977,0.5436338127738417
ADI-TCGA-CTMHNCGF.tif,0,ADI,0,ADI,generic_attention,0.9508545488277742,0.49960693231929326,0.45124761650848094
ADI-TCGA-CWEYLQIG.tif,0,ADI,0,ADI,generic_attention,0.9553033601119386,0.2657861159037566,0.6895172442081821
ADI-TCGA-IMSLHTKV.tif,0,ADI,0,ADI,generic_attention,0.804567160934239,0.37946675334533214,0.4251004075889068
ADI-TCGA-WDVYVGRP.tif,0,ADI,0,ADI,generic_attention,0.9632732852324261,0.2808748018200277,0.6823984834123984
ADI-TCGA-DFGTTFYR.tif,0,ADI,0,ADI,generic_attention,0.9673920353961147,0.6596306944597746,0.3077613409363401
ADI-TCGA-HTCGCHQM.tif,0,ADI,0,ADI,generic_attention,0.8899944520935242,0.4873371323548781,0.40265731973864616
ADI-TCGA-KRYNMWGT.tif,0,ADI,0,ADI,generic_attention,0.9498910398137378,0.39166851687754384,0.5582225229361939
ADI-TCGA-KNVQACML.tif,0,ADI,0,ADI,generic_attention,0.948388248458141,0.3952581689986982,0.5531300794594427
ADI-TCGA-QFEWYLAR.tif,0,ADI,0,ADI,generic_attention,0.9307575081873802,0.3066489674929471,0.6241085406944331
ADI-TCGA-LGSEAKTN.tif,0,ADI,0,ADI,generic_attention,0.9497319070503727,0.05713617316185264,0.8925957338885201
ADI-TCGA-EIIVADWP.tif,0,ADI,0,ADI,generic_attention,0.9862785112470738,0.19882650210667635,0.7874520091403974
ADI-TCGA-LHWSPAAH.tif,0,ADI,0,ADI,generic_attention,0.9150923955928738,0.4092110098610282,0.5058813857318456
ADI-TCGA-NHCYMFVP.tif,0,ADI,0,ADI,generic_attention,0.9537696579540352,0.18776257395744325,0.766007083996592
ADI-TCGA-KLSCVGHC.tif,0,ADI,0,ADI,generic_attention,0.9126423580982373,0.18133649655443151,0.7313058615438058
